site,sigma_threshold,site_identifier,pct_zeroed,top1_accuracy,top5_accuracy,baseline_top1,baseline_top5,seed,is_random,granularity,ablation_mode,cls_entropy,patch_entropy,baseline_cls_entropy,baseline_patch_entropy
post_layernorm_2,4.0,blocks.7/post_layernorm_2,0.017862531189854994,83.748,96.858,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.8/post_layernorm_2,0.016121605219205727,83.748,96.858,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.9/post_layernorm_2,0.013414363894598795,83.748,96.858,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.0/post_layernorm_2,0.05760322345922108,85.026,97.528,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.1/post_layernorm_2,0.02969049765361304,85.026,97.528,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.10/post_layernorm_2,0.010019159431660386,85.026,97.528,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.11/post_layernorm_2,0.05269959240200837,85.026,97.528,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.2/post_layernorm_2,0.015517053932509482,85.026,97.528,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.3/post_layernorm_2,0.01666400696562134,85.026,97.528,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.4/post_layernorm_2,0.019797354102860588,85.026,97.528,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.5/post_layernorm_2,0.019009193670346407,85.026,97.528,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.6/post_layernorm_2,0.020151669726721333,85.026,97.528,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.7/post_layernorm_2,0.017862531189854994,85.026,97.528,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.8/post_layernorm_2,0.016121605219205727,85.026,97.528,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.9/post_layernorm_2,0.013414363894598795,85.026,97.528,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.0/post_layernorm_2,0.0028197865990047697,83.974,97.034,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.1/post_layernorm_2,0.0021201621529123244,83.974,97.034,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.10/post_layernorm_2,0.0004173367630367366,83.974,97.034,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.11/post_layernorm_2,0.00040764323446526064,83.974,97.034,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.2/post_layernorm_2,0.0015846805491978126,83.974,97.034,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.3/post_layernorm_2,0.002002043729450222,83.974,97.034,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.4/post_layernorm_2,0.0023651680528049153,83.974,97.034,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.5/post_layernorm_2,0.0021626076491172526,83.974,97.034,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.6/post_layernorm_2,0.0022646406157671856,83.974,97.034,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.7/post_layernorm_2,0.0021556874758282872,83.974,97.034,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.8/post_layernorm_2,0.0016353140545385854,83.974,97.034,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.9/post_layernorm_2,0.001184591405537894,83.974,97.034,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.0/post_layernorm_2,0.0028197865990047697,85.032,97.52,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.1/post_layernorm_2,0.0021201621529123244,85.032,97.52,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.10/post_layernorm_2,0.0004173367630367366,85.032,97.52,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.11/post_layernorm_2,0.00040764323446526064,85.032,97.52,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.2/post_layernorm_2,0.0015846805491978126,85.032,97.52,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.3/post_layernorm_2,0.002002043729450222,85.032,97.52,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.4/post_layernorm_2,0.0023651680528049153,85.032,97.52,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.5/post_layernorm_2,0.0021626076491172526,85.032,97.52,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.6/post_layernorm_2,0.0022646406157671856,85.032,97.52,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.7/post_layernorm_2,0.0021556874758282872,85.032,97.52,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.8/post_layernorm_2,0.0016353140545385854,85.032,97.52,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,6.0,blocks.9/post_layernorm_2,0.001184591405537894,85.032,97.52,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.0/residual_stream,2.1066835320428434,81.248,95.632,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.1/residual_stream,2.0320899973925957,81.248,95.632,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.10/residual_stream,0.4709866267088277,81.248,95.632,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.2/residual_stream,1.5957354042736236,81.248,95.632,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.3/residual_stream,1.0743465396644705,81.248,95.632,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.4/residual_stream,0.9040522086612709,81.248,95.632,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.5/residual_stream,0.6881884422481936,81.248,95.632,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.6/residual_stream,0.6583847123367326,81.248,95.632,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.7/residual_stream,0.5805608547885742,81.248,95.632,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.8/residual_stream,0.5961317906651618,81.248,95.632,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.9/residual_stream,0.4712625865793556,81.248,95.632,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,3.0,patch_embed/residual_stream,1.312904942856954,81.248,95.632,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.0/residual_stream,2.1066835320428434,84.906,97.444,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.1/residual_stream,2.0320899973925957,84.906,97.444,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.10/residual_stream,0.4709866267088277,84.906,97.444,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.2/residual_stream,1.5957354042736236,84.906,97.444,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.3/residual_stream,1.0743465396644705,84.906,97.444,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.4/residual_stream,0.9040522086612709,84.906,97.444,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.5/residual_stream,0.6881884422481936,84.906,97.444,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.6/residual_stream,0.6583847123367326,84.906,97.444,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.7/residual_stream,0.5805608547885742,84.906,97.444,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.8/residual_stream,0.5961317906651618,84.906,97.444,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,3.0,blocks.9/residual_stream,0.4712625865793556,84.906,97.444,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,3.0,patch_embed/residual_stream,1.312904942856954,84.906,97.444,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.0/residual_stream,0.37158274307937533,82.192,96.026,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.1/residual_stream,0.2422719482568276,82.192,96.026,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.10/residual_stream,0.07480154967467274,82.192,96.026,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.2/residual_stream,0.15459945320438764,82.192,96.026,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.3/residual_stream,0.09646337607231163,82.192,96.026,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.4/residual_stream,0.07750383871363338,82.192,96.026,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.5/residual_stream,0.06284014536011273,82.192,96.026,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.6/residual_stream,0.0643231496384577,82.192,96.026,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.7/residual_stream,0.055847545821324486,82.192,96.026,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.8/residual_stream,0.06352228465635339,82.192,96.026,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.9/residual_stream,0.05450274709992044,82.192,96.026,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,4.0,patch_embed/residual_stream,0.3931792633955741,82.192,96.026,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.0/residual_stream,0.37158274307937533,85.05,97.49,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.1/residual_stream,0.2422719482568276,85.05,97.49,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.10/residual_stream,0.07480154967467274,85.05,97.49,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.2/residual_stream,0.15459945320438764,85.05,97.49,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.3/residual_stream,0.09646337607231163,85.05,97.49,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.4/residual_stream,0.07750383871363338,85.05,97.49,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.5/residual_stream,0.06284014536011273,85.05,97.49,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.6/residual_stream,0.0643231496384577,85.05,97.49,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.7/residual_stream,0.055847545821324486,85.05,97.49,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.8/residual_stream,0.06352228465635339,85.05,97.49,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,4.0,blocks.9/residual_stream,0.05450274709992044,85.05,97.49,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,4.0,patch_embed/residual_stream,0.3931792633955741,85.05,97.49,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.0/residual_stream,0.015749923108964968,83.15,96.718,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.1/residual_stream,0.008310787336104531,83.15,96.718,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.10/residual_stream,0.0036752074447111674,83.15,96.718,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.2/residual_stream,0.0073310014128539405,83.15,96.718,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.3/residual_stream,0.0070425859453943215,83.15,96.718,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.4/residual_stream,0.006806018946310797,83.15,96.718,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.5/residual_stream,0.008723369773390674,83.15,96.718,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.6/residual_stream,0.009953338515741126,83.15,96.718,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.7/residual_stream,0.009408691664673853,83.15,96.718,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.8/residual_stream,0.007857568669960598,83.15,96.718,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.9/residual_stream,0.006279346050580403,83.15,96.718,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,6.0,patch_embed/residual_stream,0.04934771830151143,83.15,96.718,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.0/residual_stream,0.015749923108964968,85.036,97.508,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.1/residual_stream,0.008310787336104531,85.036,97.508,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.10/residual_stream,0.0036752074447111674,85.036,97.508,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.2/residual_stream,0.0073310014128539405,85.036,97.508,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.3/residual_stream,0.0070425859453943215,85.036,97.508,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.4/residual_stream,0.006806018946310797,85.036,97.508,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.5/residual_stream,0.008723369773390674,85.036,97.508,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.6/residual_stream,0.009953338515741126,85.036,97.508,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.7/residual_stream,0.009408691664673853,85.036,97.508,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.8/residual_stream,0.007857568669960598,85.036,97.508,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,6.0,blocks.9/residual_stream,0.006279346050580403,85.036,97.508,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
residual_stream,6.0,patch_embed/residual_stream,0.04934771830151143,85.036,97.508,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
